ID,Cod_Esp_Gen,STRAP,STRAP_syn,nom,auteur,statut,detail,nom_FR,nom_EN,Ref,STRAP_prev,IML Collection,Maritimes,NAFO,NAFO _sp. pr._,COSTACA,NMFS,Plancton,TSN,AphiaID,ScientificName,Authority,Match type,Taxon status,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,isMarine,isBrackish,isFresh,Actions,CaRMS,OBIS,Brunel,IML,null_COBI,pas_en_GSL,GSLMF
4598,,,,Harriotta,"Goode & Bean, 1895",,,chimère (Harriotta sp.),chimaera (Harriotta sp.),ES,,,,,,,,,161028,105735,Harriotta,"Goode & Bean, 1895",exact,accepted,105735,Harriotta,"Goode & Bean, 1895",Animalia,Chordata,Holocephali,Chimaeriformes,Rhinochimaeridae,Harriotta,,,,1,0,0,,,,,,1,,
4599,818,122,,Rhinochimaera atlantica,"Holt & Byrne, 1909",,,chimère-couteau,knifenose chimaera,SS,122,099_00520,248,,,,,,161027,105830,Rhinochimaera atlantica,"Holt & Byrne, 1909",exact,accepted,105830,Rhinochimaera atlantica,"Holt & Byrne, 1909",Animalia,Chordata,Holocephali,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,,atlantica,,1,0,0,,,,,,1,,
4600,,,,Rhinochimaera,"Garman, 1901",,,chimère (Rhinochimaera sp.),chimaera (Rhinochimaera sp.),ES,,,,,,,,,161026,105736,Rhinochimaera,"Garman, 1901",exact,accepted,105736,Rhinochimaera,"Garman, 1901",Animalia,Chordata,Holocephali,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,,,,1,0,0,,,,,,1,,
4601,,,,Rhinochimaeridae,,,,chimère (Rhinochimaeridae),chimaera (Rhinochimaeridae),ITIS,,,,,,,,,161023,105697,Rhinochimaeridae,"Garman, 1901",exact,accepted,105697,Rhinochimaeridae,"Garman, 1901",Animalia,Chordata,Holocephali,Chimaeriformes,Rhinochimaeridae,,,,,1,,,,,,,,1,,
4602,813,117,,Chimaeriformes,,,,chimère,chimaera,,117,,,,,,,,161009,10217,Chimaeriformes,,exact,accepted,10217,Chimaeriformes,,Animalia,Chordata,Holocephali,Chimaeriformes,,,,,,1,,,,,,,,1,,
4603,,,,Branchiostoma,,,,lancelets,sand blisters,AF6,,,1828,,,,,,159681,104902,Branchiostoma,"Costa, 1834",exact,accepted,104902,Branchiostoma,"Costa, 1834",Animalia,Chordata,Leptocardii,,Branchiostomatidae,Branchiostoma,,,,1,,,,,,,,1,,
4604,1602,1091,,Odobenus rosmarus,"(Linnaeus, 1758)",,,morse,walrus,BO,1091,,,,,,,,180639,137077,Odobenus rosmarus,"(Linnaeus, 1758)",exact,accepted,137077,Odobenus rosmarus,"(Linnaeus, 1758)",Animalia,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,rosmarus,,1,,,,,,,,1,,
4605,,,,Odobenus,"Brisson, 1762",,,morse (Odobenus sp.),walrus (Odobenus sp.),WAL,,,,,,,,,180638,137005,Odobenus,"Brisson, 1762",exact,accepted,137005,Odobenus,"Brisson, 1762",Animalia,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,,1,,,,,,,,1,,
4606,1601,1090,,Odobenidae,"Allen, 1880",,,morse (Odobenidae) ,walrus,BO,1090,,910,,,,,,180637,136975,Odobenidae,"Allen, 1880",exact,accepted,136975,Odobenidae,"Allen, 1880",Animalia,Chordata,Mammalia,Carnivora,Odobenidae,,,,,1,,,,,,,,1,,
4607,1594,1089,,Cystophora cristata,"(Erxleben, 1777)",,,phoque à capuchon,hooded seal,BO,1089,,,902,,,,,180657,137078,Cystophora cristata,"(Erxleben, 1777)",exact,accepted,137078,Cystophora cristata,"(Erxleben, 1777)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Cystophora,,cristata,,1,,,,1,1,,1,,,1
4608,,,,Cystophora,"Nilsson, 1820",,,phoque (Cystophora sp.),seal (Cystophora sp.),WAL,,,,,,,,,,137006,Cystophora,"Nilsson, 1820",exact,accepted,137006,Cystophora,"Nilsson, 1820",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Cystophora,,,,,,,,,,,,1,,
4609,1595,1087,,Erignathus barbatus,"(Erxleben, 1777)",,,phoque barbu,bearded seal,BO,1087,,,,,,,,180655,137079,Erignathus barbatus,"(Erxleben, 1777)",exact,accepted,137079,Erignathus barbatus,"(Erxleben, 1777)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,,barbatus,,1,,,,,,,,1,,
4610,,,,Erignathus,"Gill, 1866",,,phoque (Erignathus sp.),seal (Erignathus sp.),WAL,,,,,,,,,180654,137007,Erignathus,"Gill, 1866",exact,accepted,137007,Erignathus,"Gill, 1866",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,,,,1,,,,,,,,1,,
4611,1596,1088,,Halichoerus grypus,"(Fabricius, 1791)",,,phoque gris,grey seal,BO,1088,,,,,,,,180653,137080,Halichoerus grypus,"(Fabricius, 1791)",exact,accepted,137080,Halichoerus grypus,"(Fabricius, 1791)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,,grypus,,1,,,,1,1,,1,,,1
4612,,,,Halichoerus,"Nilsson, 1820",,,phoque (Halichoerus sp.),seal (Halichoerus sp.),WAL,,,,,,,,,180652,137008,Halichoerus,"Nilsson, 1820",exact,accepted,137008,Halichoerus,"Nilsson, 1820",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,,,,1,,,,,,,,1,,
4613,1598,1085,,Pagophilus groenlandicus,"(Erxleben, 1777)",,,phoque du Groenland,harp seal,ITIS,1085,,,901,,,,,622022,159019,Pagophilus groenlandicus,"(Erxleben, 1777)",exact,accepted,159019,Pagophilus groenlandicus,"(Erxleben, 1777)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Pagophilus,,groenlandicus,,1,0,0,pour valider,1,1,,1,,,1
4614,,,,Pagophilus,"Gray, 1844",,,phoque (Pagophilus sp.),seal (Pagophilus sp.),ITIS,,,,,,,,,621843,159018,Pagophilus,"Gray, 1844",exact,accepted,159018,Pagophilus,"Gray, 1844",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Pagophilus,,,,,,,,,,,,1,,
4615,,,,Phoca groenlandica,"(Erxleben, 1777)",non-valide,,phoque du Groenland,harp seal,BO,1085,,,,,,,,180647,137082,Phoca groenlandica,"Erxleben, 1777",exact,unaccepted,159019,Pagophilus groenlandicus,"(Erxleben, 1777)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,,groenlandica,,1,,,pour valider,,,,,1,,
4616,,,,Phoca hispida,"(Schreber, 1775)",non-valide,,phoque annelé,ringed seal,BO,1084,,,,,,,,180644,137083,Phoca hispida,"Schreber, 1775",exact,unaccepted,159021,Pusa hispida,"Schreber, 1775",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,,hispida,,1,,,,,,,,1,,
4617,1599,1083,,Phoca vitulina,"Linnaeus, 1758",,,phoque commun,harbour seal,BO,1083,,,,,,,,180649,137084,Phoca vitulina,"Linnaeus, 1758",exact,accepted,137084,Phoca vitulina,"Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,,vitulina,,1,1,1,,,1,,1,,,1
4618,1597,1082,,Phoca,"Linnaeus, 1758",,,phoque (Phoca sp.),seal (Phoca sp.),BO,1082,,,,,,,,180641,137010,Phoca,"Linnaeus, 1758",exact,accepted,137010,Phoca,"Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,,,,1,,,,,,,,1,,
4619,1600,1084,,Pusa hispida,"(Schreber, 1775)",,,phoque annelé,ringed seal,ITIS,1084,,,,,,,,622018,159021,Pusa hispida,"Schreber, 1775",exact,accepted,159021,Pusa hispida,"Schreber, 1775",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Pusa,,hispida,,1,0,0,,,,,,1,,
